customer_id,first_name,last_name,email,phone,date_of_birth,gender,address,city,state,country,postal_code,registration_date,is_premium,lifetime_value,last_login,account_status
1641d960-dba0-4dec-a2b8-fdcc4e20c377,Stacey,Russell,megan11@example.net,212.890.1487,1987-02-26,Other,7881 Smith Field,Lake Ronaldside,West Virginia,Guatemala,32512,2025-06-28,True,2516.96,2025-06-23 12:37:48.294940,suspended
e15d6e51-ffc9-47e4-92c7-f176eba332b1,Sierra,Sutton,lawsontami@example.net,001-783-321-5285x06762,1965-10-17,F,144 Carter Forest,Lake Crystalfurt,Indiana,Uzbekistan,40454,2025-05-12,False,2106.68,2025-07-02 11:09:42.767391,inactive
0911e215-e4b7-4864-9362-dea783f9b580,Savannah,Stafford,abrown@example.net,854.951.0526x501,1956-12-12,F,1702 Perez Locks,Kevinchester,Idaho,Mauritania,35822,2023-09-20,True,2311.09,2025-06-16 20:21:23.802671,active
23cecf1e-296d-491f-b079-ae53d6e0217c,Michael,Hamilton,nicole31@example.org,902-966-5023x7416,1994-11-21,F,6862 Susan Turnpike,East Erichaven,Alabama,Seychelles,90211,2023-12-22,True,4613.25,2025-06-24 00:58:05.345587,suspended
98daae8c-f9f7-4004-adfe-874557968d64,Joan,Hamilton,justin16@example.org,+1-328-423-4143x637,1956-05-22,Other,12604 Sarah Meadow,New Jameston,Missouri,Ireland,69310,2024-02-12,True,4326.93,2025-06-22 16:34:04.455507,inactive
6d134ea8-560f-4071-b8c6-430f3b3ed7bd,Timothy,Hicks,torresjoseph@example.com,(963)650-2000x534,2001-09-26,F,2475 Torres Court,Lake Andreaberg,Michigan,Guyana,97663,2025-02-14,False,4674.53,2025-06-25 23:29:44.795762,suspended
5f20ac06-9ace-4631-8763-810496c2e045,John,Hill,gmiller@example.org,+1-691-909-3371x1895,2006-11-06,F,202 Robert Station,Patriciaside,Minnesota,Ukraine,48474,2024-05-25,True,1450.05,2025-06-25 05:03:33.666828,inactive
7b9a21c4-1155-481f-afa5-f03fe92d6961,Robert,Velazquez,jacksonjoshua@example.org,809-803-6788x1278,1969-10-03,Other,20293 Natasha Turnpike Suite 884,Melissaport,Virginia,Ethiopia,72872,2023-09-28,False,4333.04,2025-06-10 09:48:50.135063,inactive
0a01d8b6-4ab6-4e0f-bcfb-c6428897c497,Danielle,Mcmahon,sara40@example.net,338.610.5955,1989-12-29,Other,450 Madison Forges Suite 240,Lake Juliefurt,Tennessee,Equatorial Guinea,82582,2024-10-08,False,1758.36,2025-06-20 05:13:00.266957,suspended
5302e6e2-387b-4cda-b133-0766d11ce313,Joseph,Perkins,omoore@example.net,001-965-427-1727x2239,1985-04-19,Other,2269 Chad Cliffs,Sanchezfurt,Connecticut,Saint Kitts and Nevis,69546,2023-10-11,False,2303.96,2025-06-26 04:54:16.372062,inactive
60bc6cbc-1987-46d0-9a71-71aa030492b3,Patrick,Rodriguez,hinesdeanna@example.org,(731)342-9001,1957-04-01,M,724 Mendoza Gardens Apt. 848,North Malloryville,Ohio,French Polynesia,13944,2024-07-10,True,2880.4,2025-06-28 18:51:09.933357,active
396c8f79-e983-462e-804f-5362244f4ce3,Andrew,Simmons,michaelmitchell@example.net,(717)321-3145x1951,2000-12-03,F,68592 Hernandez Shores,Colleenport,Minnesota,Turkey,14122,2024-01-17,True,1624.97,2025-06-18 16:02:43.026934,inactive
cf8b4eb2-43f1-4176-aed1-58095e7e2813,Rebecca,Lindsey,hensleytiffany@example.net,(852)667-7119,1953-08-13,Other,26557 Olson Loop Suite 236,Dunnside,Ohio,Lithuania,70293,2024-07-28,False,1961.09,2025-06-10 14:16:01.822909,suspended
6bfdc189-b705-40f8-94ba-0d7c1567f88e,Alison,Frank,jacquelineyoung@example.org,705.487.2105,1963-01-25,Other,633 Brian Dam,Lake Janefurt,Washington,Anguilla,91743,2025-06-07,True,2501.88,2025-06-14 20:11:50.527444,active
94e4339d-a9a9-4ef7-9b23-75d0b38f10f2,Charles,Monroe,anthonydiaz@example.org,610.996.2272,1970-06-06,M,0412 Nicole Bypass Apt. 820,Wallmouth,Oklahoma,Rwanda,34324,2025-05-04,False,4355.02,2025-06-18 17:55:58.357980,inactive
ee7385d8-6c75-4765-ba31-4e67b5982577,Eric,Dudley,ispence@example.net,369.903.6289,1974-07-31,M,2056 Joseph Cove Apt. 595,East Julianside,Connecticut,Bahrain,28276,2024-09-11,False,125.97,2025-06-26 09:16:48.573438,active
33a44f40-8d3b-457f-b00f-fa684f227efa,Danielle,Johnson,christopher99@example.org,001-670-805-1405,1976-01-06,F,5215 Mosley Parkway Apt. 820,Woodston,Maine,Central African Republic,20363,2024-11-12,True,420.4,2025-06-06 01:17:12.412010,inactive
b7ed2c13-f3eb-4658-97e1-e8f6a03e7003,Jesse,Lewis,kaylamartin@example.net,598.357.2545x96063,2004-11-08,F,02481 Davis Island Apt. 421,Barbarastad,Colorado,Barbados,23987,2024-12-03,False,3266.69,2025-06-17 12:19:06.059039,inactive
418af089-fa7d-4961-b927-a136fc73e358,Kathryn,Ramos,shelbybonilla@example.com,7547669275,1949-10-06,Other,740 Joyce Gardens Apt. 214,Moorefurt,California,Czech Republic,51386,2025-04-02,False,4772.99,2025-06-23 18:22:23.256162,suspended
a479dce2-77ee-400f-b743-c1045953ff90,Amanda,Cardenas,millerjessica@example.com,001-963-265-1559x73714,1978-11-04,Other,35909 Brown Valley Suite 673,East Mirandachester,Louisiana,El Salvador,83821,2023-11-08,False,4368.3,2025-06-07 22:38:09.620574,active
4c5fccfb-14ea-437c-a7b2-916c461ea8aa,Morgan,Hayes,qwarren@example.com,(801)965-4235,1974-06-17,Other,659 Morrow Points,North Jennifer,Pennsylvania,Nicaragua,19456,2024-02-24,True,1212.11,2025-07-03 06:46:10.718723,suspended
d34298be-be2a-45c6-bbfe-cb11f06046a1,Jillian,Stewart,peggypeck@example.com,816-448-0727x91033,1982-05-12,F,3390 Cervantes Brook,Peggyhaven,Delaware,Reunion,65923,2024-10-19,True,3746.49,2025-06-17 08:54:10.481190,inactive
d403fd02-5a2a-43bd-9a0a-e917690f1c3c,Amy,Mills,daniel27@example.com,(328)392-8664x649,1995-04-11,M,09617 Cynthia Parkway,Lake Kellychester,Indiana,Czech Republic,60090,2024-08-09,True,2246.21,2025-06-07 03:01:31.864719,suspended
1fdb563a-f357-47c5-b836-0477db394550,Michael,Leon,pgutierrez@example.net,001-860-253-8444x4630,1945-06-25,F,8955 Susan Meadows,New Teresa,Illinois,Nicaragua,84968,2024-04-15,True,277.66,2025-06-05 05:43:22.936036,active
20fda784-6dd9-4879-93ee-36eeee93a4d0,Sheila,Myers,richardflores@example.org,(331)228-1964x82531,1972-01-23,F,98196 Julia Curve,Waltersstad,Idaho,Dominican Republic,86028,2025-04-19,False,1905.46,2025-06-12 14:22:08.136449,active
b9ef9fa8-3ec8-4e58-9728-2d3089111a42,Kimberly,Hartman,donna41@example.org,+1-309-311-7911x2442,1975-08-22,M,61706 Tommy Road Apt. 366,Cynthiamouth,Hawaii,Cocos (Keeling) Islands,39659,2023-07-10,False,2851.34,2025-06-09 01:13:55.970820,active
dad4c20f-9b4d-4b90-a197-339c913a2b6c,Anthony,Daugherty,timothy99@example.net,2284413908,1958-02-17,M,30523 Jessica Crossroad Suite 473,West Jeanport,New Jersey,Samoa,65486,2024-05-16,True,440.89,2025-07-02 01:57:12.989577,inactive
2c471336-4006-4add-b16c-00bcec1f0155,James,Mathis,suzanne19@example.net,823-876-7694x5919,1957-01-31,Other,1720 Matthews Hill Suite 601,Port Marcus,Idaho,Guinea-Bissau,32655,2023-08-25,True,2513.45,2025-06-23 09:35:31.353336,suspended
507ffc32-c78e-4415-a521-51f95f390d2b,David,Flores,lovejason@example.net,338-816-4938x31849,1987-06-23,M,5330 Jimenez Harbor Suite 117,New Mark,Missouri,Dominica,76052,2023-07-18,True,2332.69,2025-06-04 05:25:36.689247,inactive
fcea9a96-9364-4cb5-9b29-920ac886b7c6,Adam,Murray,meaganpowell@example.net,705.901.7164x45561,1983-01-29,F,7715 Anthony Causeway Apt. 215,Perezland,Illinois,Saint Kitts and Nevis,48850,2025-02-18,False,3350.86,2025-06-19 19:37:36.293124,inactive
de36390a-b030-4415-af21-db2c0143d636,Brian,Ware,rodriguezstacey@example.org,459-864-2297x125,1984-08-17,F,839 Stanley Harbors,Kendrafort,Iowa,Bermuda,35079,2025-01-13,True,415.62,2025-06-25 00:46:45.527646,inactive
df748fb5-d5e6-462f-8efa-daa15a5ed7eb,John,Holland,heatherjones@example.com,7305376371,1995-10-14,Other,7281 Jeffery Lakes Suite 798,Port Ricardo,California,Fiji,55956,2023-10-31,False,3212.75,2025-06-12 21:43:49.453323,inactive
1a20e3ba-a5fc-4d09-93c6-267ddead44fc,Dylan,Walter,allenpatricia@example.org,507-487-5418x156,1969-07-05,Other,507 Wood Causeway Suite 634,South Gregory,Louisiana,Marshall Islands,80120,2024-06-27,False,2311.34,2025-06-16 16:45:06.365815,inactive
3fbacf5f-a576-4b48-8cc4-6000ae608948,Susan,Robinson,jacobsonbarbara@example.org,381-543-9666,1990-09-27,M,3235 Mccarthy Heights Apt. 128,Stevensonbury,Hawaii,Germany,89819,2023-08-22,False,4274.01,2025-06-09 07:28:21.715904,active
f6558f35-244f-45c6-b489-0e8ce65dd443,Alexander,Wells,andrew41@example.org,+1-609-557-9073x71009,1977-08-05,M,11457 Navarro Plains,Elizabethview,Mississippi,Kuwait,02278,2025-02-27,False,2881.02,2025-06-12 17:24:04.413100,suspended
c6475ae2-8490-4370-a430-fb91556fe90e,Elizabeth,Grimes,rrodriguez@example.net,001-502-363-2570x3965,1956-09-18,F,148 Archer Wells Apt. 455,Lawrenceview,Maryland,Comoros,05888,2024-08-29,False,158.6,2025-06-24 17:54:22.965614,suspended
6ef735aa-1f7a-43af-9cc4-1ca3d58c449e,Laura,Knight,keith07@example.net,(972)684-9824,1948-07-28,F,70349 Brian Inlet Apt. 650,West Devinport,North Carolina,Papua New Guinea,73999,2023-10-24,False,90.08,2025-06-06 06:30:25.982067,suspended
bba95ec4-fef4-4c9c-a484-557f454a8e82,James,Richards,carterantonio@example.com,466.861.4494,1987-04-11,Other,234 Robert Flats Suite 414,Gardnerfurt,Nevada,Bhutan,18668,2024-07-21,True,4557.55,2025-06-24 12:21:38.742603,suspended
b66cdb02-af66-4c57-af54-489780fa07e3,Michael,Gomez,afisher@example.com,7804612943,1983-08-14,F,62607 Combs Corner Apt. 415,Port Kellyfort,Vermont,Greenland,08478,2023-09-29,False,3889.92,2025-06-21 05:30:33.522832,active
0d92bc7e-b78a-4037-bd46-ebd582c52802,Jacqueline,Black,rtaylor@example.net,(244)407-9311,1982-07-17,Other,133 Thomas Village,Myersville,Maryland,Iraq,63903,2025-06-20,False,1134.07,2025-06-28 07:10:47.321355,active
42a1279b-8bf5-4aed-9904-b887d77b03b3,Lorraine,Maldonado,reynoldsdaisy@example.org,(632)388-3774,2004-12-03,Other,4661 Butler Manors Apt. 047,New Pedroshire,Maryland,Antigua and Barbuda,85056,2024-10-20,False,3404.93,2025-06-23 09:45:45.225651,suspended
e834fb5b-e879-49a6-8ae9-eacc71c966b3,Michael,Taylor,khill@example.com,483.658.6812x25957,1993-12-14,Other,1767 Barbara Parkways Suite 259,Breannafurt,California,Aruba,04370,2025-03-16,True,3159.83,2025-06-08 11:11:38.715851,suspended
7fdae666-1b31-4321-aa4e-8b0318b6dfc7,Sarah,Alvarez,tinastokes@example.net,312.266.1094,1997-11-06,Other,5902 Rodriguez Mission,Andersonshire,Oklahoma,Cook Islands,26154,2024-01-03,True,1579.22,2025-06-16 19:35:43.501736,inactive
bdfdcc7b-3381-4e0d-b9ba-243a493d269e,Fernando,Cervantes,christopherjohnson@example.net,330-720-5698,1956-03-05,M,39785 Montgomery Points Apt. 176,Sawyershire,Colorado,Brunei Darussalam,68297,2024-02-06,False,3675.18,2025-06-07 05:29:33.068027,active
8a60b332-99fb-48a9-8d2d-ba723b06dd82,Mark,Walker,sandra46@example.net,(812)241-8938x984,1978-11-24,F,740 Matthew Green,West Pamela,Arkansas,Burundi,27270,2024-08-05,False,3750.03,2025-06-25 16:58:22.959113,active
e98dc5f7-a9d0-4567-81e1-58aaec96af27,Natalie,Young,shafferanne@example.net,001-205-316-9918x724,1946-09-30,M,567 Harrington Wells,North Sarah,Alaska,Singapore,26213,2024-07-27,True,3943.24,2025-06-29 11:59:48.270199,inactive
04a1dd66-bce8-4f22-af00-1605ae93b319,Angela,Williams,bdominguez@example.net,(582)317-1955x35603,1981-08-02,Other,8900 Lisa Club,East Samuelport,Arizona,Germany,46332,2024-09-15,False,4160.84,2025-06-30 09:41:25.823465,inactive
9b2aeea6-2135-4574-8adb-8f79ff82bf84,Raymond,Sandoval,jonesshawna@example.org,353.274.5843x8458,1966-05-05,F,974 James Dam Apt. 483,West Jennyberg,Arizona,Dominica,92034,2024-05-19,False,3745.47,2025-06-26 14:48:10.614909,inactive
7fb866b2-0573-4d10-9d3e-be5bf3fac150,Mary,Nelson,fevans@example.org,496-870-6670x336,1978-01-18,M,85095 Patrick Ramp Apt. 059,Glennton,Connecticut,Micronesia,51371,2025-05-29,False,4816.32,2025-07-01 15:57:54.228009,active
f01f333c-fdab-4afa-9bc7-945d499441c5,Amanda,Coleman,francisco67@example.net,720.844.1384,1946-12-08,M,4490 Kurt Shore Suite 427,Smithtown,New Jersey,Argentina,47519,2024-06-18,False,4837.99,2025-06-29 00:29:56.256734,suspended
945eb87f-0eff-4a6b-a89a-b92d37c486a1,Sheila,Hill,stephanie72@example.com,001-944-772-3229x03102,1947-02-23,F,44058 Caroline Keys,North Williamville,North Carolina,Belarus,31562,2023-11-29,True,3963.88,2025-06-20 19:14:53.396282,active
6a7cfd08-ae57-44e8-929c-0131d44260d2,Charles,Simmons,douglas59@example.com,365-574-9025x04290,1995-05-29,F,69026 Stephanie Fork Suite 818,New Thomashaven,North Dakota,Kazakhstan,42042,2024-01-15,True,2301.19,2025-06-28 18:30:40.173653,suspended
5424aae4-3e78-4f27-a93b-da3b4b0653e2,John,Saunders,jerry51@example.net,776.951.5881,1982-08-19,Other,3928 Kimberly Lodge Apt. 944,Leeland,Nebraska,Italy,66695,2025-06-20,False,2943.57,2025-06-20 23:18:47.458084,suspended
32b6f533-c5cc-4fb0-a1a6-2208a1f40627,Rachel,Walter,jacksonrobert@example.net,001-871-820-6021x288,1966-10-30,F,834 Matthew Views Suite 999,Lake Brandonstad,New Hampshire,United States Minor Outlying Islands,54093,2024-10-06,True,3390.44,2025-06-25 21:53:12.866883,inactive
7a239f3c-c1f6-428b-8a0e-fbe56f8963b3,Isabel,Quinn,hernandezalan@example.net,(976)757-2894x134,1947-07-19,M,5652 Bobby Street Apt. 684,Coryport,Hawaii,British Indian Ocean Territory (Chagos Archipelago),38229,2024-01-19,False,4580.52,2025-06-16 20:36:17.201661,active
f06fbb0f-49d9-4f73-ab58-9b3fe2a63e3c,Samantha,Zhang,middletonelizabeth@example.org,538-282-0908,1975-04-09,Other,3496 Meyer Village,Phillipsville,Virginia,Romania,16221,2024-05-22,True,3195.25,2025-06-16 15:48:58.338393,inactive
230681aa-dd50-4d6b-963c-b5294357ac51,Victoria,Dennis,schmittlinda@example.net,315.728.5478,2000-09-18,Other,1853 Stacy Road,East Derrickfurt,Iowa,Peru,26148,2024-01-12,False,3263.74,2025-06-08 05:36:59.611779,active
7f297630-bbca-4210-afe6-1a89d059b594,Justin,Gonzalez,tapiamercedes@example.net,206.817.8932,1987-11-05,M,935 Moreno Falls Suite 347,Roblesfurt,Rhode Island,Guinea-Bissau,71727,2024-06-18,True,4733.99,2025-06-06 14:05:19.140113,inactive
e595e3fa-e182-48d2-b681-db3f1cc41c62,Kari,Mitchell,qnguyen@example.com,927-851-5627,1987-10-18,F,4836 Anna Islands,Emilychester,Montana,Sudan,58428,2024-05-08,True,531.1,2025-06-11 12:17:17.801414,suspended
ba6a741c-7c4a-44cf-84b0-703f0dfc73c1,Jeffery,Fields,parkerrobert@example.net,(283)219-9529,1995-01-20,M,558 Diana Path,West Amanda,Hawaii,Taiwan,70716,2024-04-17,False,2295.54,2025-06-25 05:24:55.747732,suspended
e9209b3a-2951-48a7-8d21-0a344a49ba1b,Nathaniel,Gutierrez,shelbyjohnson@example.org,001-681-386-7024x40330,1995-09-21,Other,624 Charles Parkways Suite 008,North Jill,Montana,Congo,79890,2025-03-22,False,2957.33,2025-06-27 05:37:13.396087,suspended
05ffa2f2-be54-4ceb-8329-bd1a6cd6cedf,Kevin,Stevens,bakerdiana@example.com,(846)213-6847x4883,2007-01-26,M,8173 Ray Fort Suite 579,Lake Lanceberg,South Dakota,Belize,13003,2024-08-16,False,3291.86,2025-06-09 22:06:56.274302,inactive
3ffdf8f1-97e9-4fe2-bd64-48b2f12d0664,Christopher,Powell,kmills@example.org,8742645205,1961-05-25,Other,787 Chung Freeway,Stevenfort,North Carolina,Moldova,97452,2025-06-27,False,4698.31,2025-06-06 03:13:02.728658,inactive
13d754d6-b302-49aa-acfa-cecc1ae427cf,Nicholas,Sherman,aprilmartinez@example.org,210.667.2872x866,1951-11-29,M,485 Elliott Expressway Apt. 483,Aprilview,New Mexico,Kyrgyz Republic,28107,2025-05-17,False,1125.48,2025-07-01 12:04:55.306971,inactive
ed8707d5-da36-42b6-bf06-14bbb85a74cd,Derek,Warren,asmith@example.org,(971)704-3318,1950-06-21,M,215 Michael Bridge Apt. 446,Michaelfurt,Kentucky,Monaco,71413,2024-10-14,False,541.81,2025-06-09 18:26:53.385629,suspended
bb0c686a-1a5c-4752-a705-1d9697b732b3,Javier,White,martinezalexa@example.net,001-365-499-9497x32033,1953-07-14,F,51028 Coleman Mountains Suite 481,New Phillip,Wyoming,Hungary,93069,2024-06-13,False,349.72,2025-06-13 01:03:11.669905,inactive
1404e492-87db-4168-9125-126285a0daf6,Nicole,Wilkinson,soniabass@example.net,(768)477-4186,1946-02-05,M,5639 Patrick Fall Apt. 375,North Brenda,Michigan,Bhutan,48849,2025-05-02,True,4747.6,2025-06-18 18:35:45.379249,inactive
08954db1-45e5-46e1-9b55-917803539b9a,Deborah,May,swilliams@example.net,340-290-7977x278,1967-10-13,M,221 Flowers Crest,South Danaton,Massachusetts,Bhutan,71815,2024-01-21,True,3226.44,2025-06-29 06:26:21.654560,suspended
0444c6f1-bcc9-42e6-9d2f-5a3ea7b4f9c8,Marvin,Powers,rachael29@example.net,(480)966-0138x241,1947-04-23,M,862 Larry Points,Davidmouth,Oregon,Taiwan,91765,2023-09-03,True,3944.63,2025-07-01 14:22:52.229439,active
172f0d9b-eb02-4661-9dc3-53621691c83a,Ian,Miller,brittany02@example.org,257.813.4324,1988-12-22,M,2956 Mary Groves,East Tiffany,Kentucky,Qatar,58120,2024-01-12,True,389.62,2025-06-18 09:18:08.632461,suspended
c5ba136f-594e-461a-9d15-c12994256e90,Darlene,Cole,benjamindavenport@example.com,(689)336-5435,1976-11-02,M,3740 Zachary Roads,South Donald,Pennsylvania,Gibraltar,49296,2024-08-18,True,4074.61,2025-06-23 10:33:51.060929,active
b387a11d-5286-4977-88aa-6127e6b9f3a3,Daniel,Howard,moorethomas@example.com,+1-812-854-2782x0797,1974-05-03,F,5957 Evans Wells,Port Sarah,North Carolina,Botswana,55680,2024-05-09,True,3953.79,2025-06-11 18:31:28.664149,suspended
074f6459-97d3-450e-a697-8f7793d640cc,Frank,Jackson,olivia83@example.net,001-422-550-1425x76270,2000-02-16,M,1233 Davis Gardens Apt. 850,Mooreville,New Mexico,Mexico,90519,2024-04-16,False,4299.11,2025-06-10 01:34:43.944478,active
d4d32808-6054-451c-ab1e-ad7478e90ae9,Steven,Sanchez,hugheslucas@example.org,(454)569-6815x7903,1967-10-04,M,099 Melendez Rue Apt. 273,East Kevinland,Michigan,Hungary,86227,2023-11-11,False,4002.64,2025-06-08 05:07:22.700243,active
d23f144f-acde-4fcd-a306-57654fa3baf6,Timothy,Green,zwhite@example.net,917.215.1602x52986,1975-02-17,Other,0464 Cassandra Unions Suite 857,Meganstad,Delaware,Solomon Islands,23941,2025-06-18,True,702.43,2025-06-19 15:25:01.541674,inactive
147b7a33-acba-40e2-9ecc-eaea622b3588,Edward,Rogers,james97@example.com,7746017750,1971-04-28,M,84245 Smith Islands Suite 091,Jessicaside,West Virginia,Indonesia,33089,2023-11-08,False,128.12,2025-06-19 17:46:26.639113,inactive
a2070bf3-2507-48f2-ba0e-bd5620451dbd,Trevor,Orozco,teresa93@example.net,797.601.5502x91681,1971-02-14,M,41613 Cooley Ridges,Lake Lauren,Mississippi,Montserrat,62487,2023-12-07,True,3721.5,2025-07-01 18:07:44.665106,suspended
c73f41d2-b059-4815-bf32-dbc546586cb2,Jacob,Mason,jacobsrenee@example.net,340-563-0624x4795,1958-09-01,M,19497 Walters Isle Suite 780,Matthewstad,New Hampshire,Canada,61049,2025-03-18,True,2407.42,2025-06-18 15:50:47.280403,inactive
ac48ceaf-2b85-4fb7-b29e-21268840e78a,Peter,Powell,welchanna@example.com,238-454-4577,1983-11-14,Other,596 Forbes Brooks,Angelafort,Kansas,Honduras,70964,2023-10-07,True,2287.43,2025-06-21 21:42:44.557546,active
654fda31-18d3-4b67-9f9d-4db1d983dadf,Jeffery,Gay,gregory26@example.net,(553)869-4551x58886,1975-09-05,Other,7226 Smith Village Suite 721,Carpenterchester,Nebraska,Isle of Man,25257,2024-10-10,True,3649.85,2025-06-22 06:10:31.506844,suspended
80dc4873-9eb3-48ad-9c15-b25e2379750a,Yolanda,Greene,udougherty@example.net,529.471.5096,1973-05-05,Other,73524 Patricia Ford,Stevensmouth,Kansas,South Africa,23684,2025-06-13,False,2317.31,2025-06-18 16:44:22.122219,active
d67f017d-9aa0-4078-8dbe-6de61c74cdfd,Mark,Mora,johnbowen@example.org,3062876164,1972-02-17,M,6056 Patterson Crossing,East Melanieshire,Wisconsin,Somalia,15152,2024-12-11,False,4244.13,2025-06-14 16:26:21.000033,inactive
e9b8b3ea-2456-4767-96ff-66fda812cf1b,John,Olson,colton17@example.net,434.454.7574x9490,1977-05-17,Other,59544 Ashley Inlet,Marquezport,Georgia,Samoa,91606,2023-10-04,True,2476.83,2025-06-21 21:56:53.901758,inactive
a302db2f-41de-4a4c-a25c-ade5dbf11941,Jeremy,Rosales,eddie04@example.com,001-788-867-9252x9858,1999-01-09,M,287 Timothy Light Apt. 153,Jamieberg,Louisiana,New Caledonia,96021,2025-01-29,True,1644.45,2025-06-23 04:34:56.348207,active
91c4b8c6-7596-4b93-bfb0-b7b65b43ae1a,Roberta,Escobar,judithcox@example.org,(515)581-4888x1079,1960-08-20,M,337 Billy Rest,Andrealand,West Virginia,Comoros,96620,2025-03-01,True,1411.33,2025-06-05 14:25:34.881572,suspended
4d81bc5e-85c6-4764-a1ee-ba3de733c344,Bruce,Perez,imarshall@example.org,913-671-7173x18939,1980-05-15,Other,73997 Johnathan Lodge Suite 725,Palmerport,Kentucky,Trinidad and Tobago,70256,2024-01-01,False,1935.48,2025-06-11 22:47:32.399260,suspended
a03c67ff-4f0d-47bc-80c8-b0838faf04ba,Scott,Rowland,tonyflores@example.net,372.521.6417x5823,1957-12-08,Other,8714 Ashley Drives Suite 236,Port Eric,Texas,Cayman Islands,43188,2025-06-01,False,2295.89,2025-07-03 03:00:57.225822,suspended
6aba8f0c-c9eb-4e3c-9860-f848a74b2973,Kimberly,Adams,thomas45@example.org,855-757-4696x6060,1985-03-09,F,4033 Phillips Landing,West Ronaldfurt,Massachusetts,Moldova,73897,2024-12-24,True,3975.83,2025-06-27 14:45:59.206947,active
db3d419b-70aa-4992-80c0-e6679e1823a2,Joshua,Jones,markcastillo@example.net,001-870-267-3499,1950-11-23,Other,8574 Thomas Summit Apt. 562,New Kent,Illinois,Monaco,12036,2024-05-18,True,2178.85,2025-06-13 12:37:51.757343,active
42be7d36-a923-4810-8346-04f98bed0104,Angela,Roth,taylorkayla@example.net,001-555-673-2573x755,1960-08-03,F,16667 Marie Circle,Allenchester,Arizona,Madagascar,43370,2025-01-30,False,4145.73,2025-06-18 10:49:53.547491,inactive
112e1621-a266-430e-9570-cefc93271b56,Jessica,Cunningham,schmidtlauren@example.org,001-479-731-6477,1949-02-07,F,8606 Smith Village Suite 003,Ronaldview,Iowa,Myanmar,88914,2025-01-14,True,1597.11,2025-06-19 15:53:13.200778,inactive
c519fd78-3348-4da0-aa57-c6e4a753297e,Lorraine,Schaefer,jacobhernandez@example.com,(310)789-0285,1999-05-07,Other,334 Roger Groves,East Kelsey,Alaska,Burundi,58125,2023-09-30,False,1902.79,2025-07-02 03:09:16.499744,active
be7301e9-de16-40ea-b1a6-de4806822e13,Melissa,Clark,griffinraymond@example.org,001-769-711-2898x12317,1970-08-28,Other,85748 Sierra Brook,South Lindafurt,Connecticut,Guinea,47738,2025-05-24,False,382.31,2025-06-28 18:53:22.773192,active
a6e997ae-d909-4489-b229-29b66f246189,Kevin,Key,santoslisa@example.com,4454023290,1953-05-03,M,09345 Morrow Manor Apt. 282,West Natasha,Delaware,Solomon Islands,21783,2023-07-24,False,527.99,2025-06-09 19:31:12.314193,suspended
e8b2f81a-5f88-4e99-a014-7ab96755e34c,Maureen,Howell,loganmartin@example.com,4263086982,1945-06-11,F,61177 Chase Plain,Taylortown,Maryland,Lebanon,62037,2025-04-20,True,2804.04,2025-06-11 09:31:30.320612,suspended
5d96d459-8a3c-4743-a808-24f252a80809,Summer,Barnett,woodskaitlyn@example.net,823.682.2311,2000-05-17,Other,34245 Barnett Pike,Kathleenberg,Massachusetts,Jamaica,49622,2024-10-28,False,3366.57,2025-06-21 01:43:48.306334,inactive
bf78bad8-08c2-4d6f-99ca-a609ef438b80,Rebecca,Cruz,bauertiffany@example.org,(903)726-5097,1956-05-01,F,3794 Wilson Harbors Suite 524,Lindsayfort,Wyoming,Mexico,60311,2024-10-29,False,4347.06,2025-06-23 17:33:13.879526,suspended
434b033d-84e1-469e-8365-9e5157a5e3b2,Bryan,Diaz,oconnelldavid@example.org,411.884.2547x681,1996-02-29,M,30358 Anna Pines,Port Amandaside,Iowa,Puerto Rico,70083,2023-11-01,False,3022.03,2025-06-08 10:53:04.474333,inactive
a2624fd2-a289-499e-aa67-16d4ae2e7dd2,Michele,Perez,amberfriedman@example.com,940.764.6867,1953-01-29,M,14843 Brian Loop Apt. 272,South Kristie,Tennessee,Italy,51750,2024-09-07,True,815.91,2025-06-11 03:33:26.998754,inactive
f69e963d-39ef-40ea-920e-5c8359b44b98,Stacy,Taylor,vmartinez@example.net,+1-923-572-4501x84819,1986-02-09,M,89721 Hutchinson Canyon Suite 417,Richardsfort,Wisconsin,French Guiana,29944,2024-07-19,True,1783.06,2025-06-06 08:21:26.103517,suspended
995b2485-f5b1-47e1-9a72-ebf3bb5493e6,Michelle,Allen,bcopeland@example.com,7143448564,1945-04-26,F,97396 Garcia Tunnel Suite 899,Obrienfurt,Arizona,Netherlands,14630,2024-09-06,True,3824.9,2025-06-27 11:58:36.116995,suspended
184c4178-935c-41d1-993c-5319f43e075b,David,Gallagher,betty96@example.com,001-405-277-9806x603,1984-03-23,M,46074 Cardenas Key Suite 347,West Stephenview,Wyoming,South Africa,21550,2023-12-03,False,4233.52,2025-06-26 19:34:01.680065,suspended
bd9ed3fc-5266-4d86-a5f6-21818c1a6477,Richard,Bailey,megangates@example.com,(498)835-4116x597,1957-03-28,Other,5752 Marcus Creek Apt. 948,Katherineside,Idaho,Indonesia,81565,2024-11-22,True,3064.52,2025-06-09 15:35:27.034970,suspended
ea299a22-9914-457d-b62f-b6ee172dc647,Natalie,Sullivan,dustin58@example.com,(426)614-9915x3703,1946-03-01,Other,333 Wong Forge,North Kenneth,Alaska,Togo,80745,2024-06-20,False,193.32,2025-06-16 20:37:43.124012,inactive
